Date,KOR,CHN,JPY,USA,KOR_Seasonal_Adjusted_Trend,CHN_Seasonal_Adjusted_Trend,JPY_Seasonal_Adjusted_Trend,USA_Seasonal_Adjusted_Trend
2015-08-07,1E-10,0.17,0.525,1E-10,0.2295277778361110,0.3910416666916670,0.11451388893888900,0.06166666671666670
2015-08-08,0.31,1E-10,0.0133333333333333,1E-10,0.2178194445027780,0.4177083333541670,0.15090277782361100,0.05433333338333330
2015-08-09,1E-10,0.24,0.095,0.02,0.2054861111736110,0.5025000000166670,0.16375000003750000,0.048416666712500000
2015-08-10,1E-10,0.335,1E-10,0.05,0.22041666672916700,0.5291666666833330,0.16583333336250000,0.046583333375000000
2015-08-11,0.49,1.835,0.0066666666666666,0.37,0.2713888889430560,0.5041666666833330,0.21256944446527800,0.04716666670416670
2015-08-12,1.5333333333333300,0.2,0.43,0.002,0.30763888893472200,0.46666666668333300,0.28520833334583300,0.06141666669583330
2015-08-13,1E-10,0.535,0.6016666666666670,1E-10,0.31180555559305600,0.4568750000166670,0.29361111111944400,0.07333333335416670
2015-08-14,0.125,1.395,0.2783333333333330,0.036,0.30447222225555600,0.487361111123611,0.3002777777861110,0.07533333334583330
2015-08-15,1E-10,0.6500000000000000,0.03,0.034,0.3132037037328700,0.5051388889013890,0.3338194444527780,0.077666666675
2015-08-16,0.3733333333333330,1E-10,0.02,0.008,0.3326018518768520,0.48118055557638900,0.3594444444486110,0.07741666667916670
2015-08-17,0.85,0.02,1.1016666666666700,0.092,0.31239351854351900,0.39326388891388900,0.37763888888888900,0.06066666668333330
2015-08-18,0.02,0.0699999999999999,0.6416666666666670,0.25,0.2367685185435190,0.3113888889138890,0.36125,0.045916666687500000
2015-08-19,0.08,0.235,0.085,0.036,0.24315740742824100,0.2811805555847220,0.3352083333333330,0.046250000020833300
2015-08-20,0.054,0.6666666666666670,0.6133333333333330,0.012,0.3250324074240740,0.20076388892638900,0.33833333333333300,0.045166666687500000
2015-08-21,0.4655555555555560,1E-10,0.3,0.064,0.3463518518643520,0.11555555560138900,0.3707638888888890,0.042250000029166700
2015-08-22,1E-10,1E-10,0.41,1E-10,0.3326712963046300,0.09652777782361110,0.39222222222222200,0.040500000037500000
2015-08-23,0.005,0.06,0.0333333333333333,0.018,0.282324074086574,0.16541666670833300,0.3729861111111110,0.03941666670833330
2015-08-24,0.2033333333333330,0.01,0.01,1E-10,0.2460740740949070,0.2635416667083330,0.3434027777777780,0.029333333375
2015-08-25,1.4833333333333300,1E-10,0.3966666666666670,0.01,0.2444074074324070,0.31395833337500000,0.3456944444444440,0.019500000041666700
2015-08-26,0.6066666666666670,1E-10,0.5583333333333330,1E-10,0.2521574074324070,0.3363888889305560,0.3544444444444440,0.018500000045833300
2015-08-27,0.03,1E-10,0.5283333333333330,1E-10,0.2471759259509260,0.3519444444819440,0.35180555555555600,0.015333333387500000
2015-08-28,0.015,0.1933333333333330,0.0366666666666666,1E-10,0.24263888890972200,0.36069444447361100,0.3616666666666670,0.01291666672083330
2015-08-29,1E-10,1.48,0.6233333333333330,0.074,0.2514583333541670,0.3936111111361110,0.37937500000000000,0.012416666720833300
2015-08-30,1E-10,0.965,0.41,0.026,0.25027777780277800,0.4398611111361110,0.3920833333333330,0.0118333333875
2015-08-31,0.06,0.55,0.3716666666666670,0.024,0.2107142857392860,0.45798611113194400,0.3867361111111110,0.0115833333875
2015-09-01,0.26,0.8900000000000000,0.5366666666666670,1E-10,0.14851190478690500,0.48569444445694400,0.398125,0.011250000054166700
2015-09-02,0.1400000000000000,0.15,0.3133333333333330,1E-10,0.12365079367996000,0.5311111111152780,0.41111111111111100,0.019750000045833300
2015-09-03,0.2166666666666670,0.06,0.6333333333333330,0.006,0.12177579368829400,0.5430555555597220,0.4627083333333330,0.03616666670416670
2015-09-04,1E-10,0.79,0.235,1E-10,0.134484127021627,0.481666666675,0.5494444444444440,0.05591666670000000
2015-09-05,0.18,0.39,0.1133333333333330,0.004,0.14781746035079400,0.392291666675,0.6428472222222220,0.06850000003333330
2015-09-06,0.5571428571428570,0.055,0.165,1E-10,0.16281746035079400,0.3339583333416670,0.6936805555597220,0.07208333336666670
2015-09-07,0.04,0.61,1.0633333333333300,0.002,0.166984127021627,0.2750000000083330,0.6609027777861110,0.07516666669583330
2015-09-08,1E-10,0.48,0.3350000000000000,0.202,0.15031746036329400,0.2320833333458330,0.6322222222305560,0.075500000025
2015-09-09,1E-10,1E-10,1.4683333333333300,0.192,0.1354563492605160,0.22375000001666700,0.5962500000083330,0.09516666669166670
2015-09-10,0.32,0.2,1.2733333333333300,0.356,0.14455357148273800,0.1887500000208330,0.5622916666750000,0.11483333335833300
2015-09-11,1E-10,0.0999999999999999,2.0016666666666700,0.046,0.16642857147857100,0.141875000025,0.5686111111194440,0.11683333335833300
2015-09-12,0.42,0.015,1E-10,0.09,0.1482142857642860,0.154375000025,0.6131250000083330,0.14508333335416700
2015-09-13,1E-10,0.01,0.1216666666666670,0.008,0.1245833333875,0.15708333335833300,0.6018055555638890,0.17166666668333300
2015-09-14,1E-10,1E-10,0.04,1E-10,0.12291666672500000,0.12166666669166700,0.5512500000083330,0.16358333335416700
2015-09-15,1E-10,0.01,0.0433333333333333,0.478,0.12291666672500000,0.14666666668750000,0.4798194444527780,0.14716666669583300
2015-09-16,0.435,1E-10,0.01,1E-10,0.10958333339583300,0.18791666668333300,0.36575000001250000,0.12433333337083300
2015-09-17,0.27,0.055,0.49,0.052,0.1462500000625,0.18833333335416700,0.22929166668750000,0.10758333337916700
2015-09-18,0.03,0.69,0.8566666666666670,0.63,0.18739583339166700,0.21395833335833300,0.15672222224305600,0.10191666672083300
2015-09-19,1E-10,0.04,0.0999999999999999,0.01,0.1802083333875,0.24333333336250000,0.1830416666833330,0.09783333339583330
2015-09-20,1E-10,0.2,0.085,1E-10,0.18187500005000000,0.24333333336250000,0.2095694444611110,0.09750000006666670
2015-09-21,1E-10,0.88,0.004,1E-10,0.18187500005000000,0.2433333333625,0.22047222223888900,0.07758333340416670
2015-09-22,1E-10,0.31,1E-10,1E-10,0.16375000005416700,0.24416666669583300,0.22234722223888900,0.057666666741666700
2015-09-23,1.2,1E-10,1E-10,1E-10,0.13520833339166700,0.2614583333583330,0.20491666668333300,0.057000000075
2015-09-24,0.2075,0.73,0.26,1E-10,0.17083333339166700,0.2554166666916670,0.16095833335000000,0.04058333340833330
2015-09-25,0.04,1E-10,0.4933333333333330,1E-10,0.2718287037578700,0.23597222224722200,0.14706944446111100,0.02525000007500000
2015-09-26,1E-10,0.01,0.305,1E-10,0.3267824074574070,0.23027777780694400,0.1863055555722220,0.03466666673750000
2015-09-27,1E-10,1E-10,0.04,1E-10,0.3267824074574070,0.19194444447777800,0.21690277779444400,0.047333333395833300
2015-09-28,1E-10,0.03,0.0583333333333333,1E-10,0.3267824074574070,0.21465277781111100,0.21888888890555600,0.05141666672083330
2015-09-29,0.02,0.44,0.0233333333333333,0.036,0.27678240746157400,0.27777777780694400,0.21888888890555600,0.055166666712500000
2015-09-30,1.135,0.16,0.2683333333333330,0.252,0.21813657413657400,0.31090277780277800,0.20805555557638900,0.05958333337083330
2015-10-01,1.318888888888890,0.1033333333333330,0.355,0.0199999999999999,0.2078240741449070,0.3609027777986110,0.1766666666958330,0.06075000002916670
2015-10-02,1E-10,1E-10,0.7716666666666670,0.216,0.2061574074824070,0.40069444446111100,0.14340277781527800,0.06083333335833330
2015-10-03,1E-10,0.16,0.0516666666666666,0.088,0.20810185192268500,0.4131944444611110,0.13534722226388900,0.06825000002083330
2015-10-04,1E-10,1.5750000000000000,1E-10,0.01,0.2205462963587960,0.41361111112777800,0.13798611115277800,0.07566666668333330
2015-10-05,1E-10,0.25,1E-10,0.08,0.23503439159272500,0.3973611111277780,0.1486805555972220,0.07416666668750000
2015-10-06,1E-10,1.275,1E-10,0.026,0.19298082016415300,0.37402777779861100,0.15173611115277800,0.06216666669583330
2015-10-07,1E-10,0.655,1E-10,0.002,0.09198544979794970,0.3630555555847220,0.12729166671250000,0.050916666700000000
2015-10-08,1E-10,0.31,1E-10,1E-10,0.037031746098412700,0.35875000003333300,0.08347222227222220,0.04116666670416670
2015-10-09,0.0466666666666666,1E-10,0.1516666666666670,0.178,0.037031746098412700,0.3520833333708330,0.05229166672083330,0.02850000004583330
2015-10-10,0.252,0.04,0.01,1E-10,0.03703174609841270,0.2797916667125,0.051250000054166700,0.02441666672083330
2015-10-11,0.1157142857142860,0.04,0.3283333333333330,1E-10,0.03703174609841270,0.20375000005416700,0.05451388893472220,0.020666666729166700
2015-10-12,0.03,1E-10,0.0366666666666666,1E-10,0.03703174609841270,0.14020833339583300,0.05680555559305550,0.016250000070833300
2015-10-13,1E-10,1E-10,1E-10,0.002,0.04036507942757940,0.059791666737500000,0.05708333336250000,0.015083333412500000
2015-10-14,1E-10,1E-10,0.075,1E-10,0.04369841275674600,0.020416666741666700,0.05777777779861110,0.016416666745833300
2015-10-15,1E-10,1E-10,1E-10,1E-10,0.04175396831646830,0.022083333404166700,0.05381944446111110,0.01700000007500000
2015-10-16,1E-10,1E-10,0.0266666666666666,1E-10,0.03847619054285710,0.03791666673333330,0.048888888909722200,0.045000000070833300
2015-10-17,1E-10,1E-10,0.0516666666666666,1E-10,0.0323214286422619,0.039583333400000000,0.0347916666958333,0.11225000006250000
2015-10-18,1E-10,1E-10,0.0033333333333333,1E-10,0.03777777785277780,0.03916666673333330,0.01958333337083330,0.16458333338750000
2015-10-19,0.08,1E-10,0.0033333333333333,1E-10,0.048055555630555500,0.043125000062500000,0.0240972222597222,0.17925000005000000
2015-10-20,1E-10,0.02,0.0133333333333333,0.0339999999999999,0.048055555630555500,0.060833333387500000,0.029305555588888900,0.18000000005000000
2015-10-21,1E-10,0.33,0.0433333333333333,0.158,0.07583333340416670,0.07458333338333330,0.02875000002916660,0.18316666671250000
2015-10-22,0.22,0.09,1E-10,0.692,0.10361111117777800,0.07895833337916670,0.036388888913888900,0.19933333337083300
2015-10-23,1E-10,0.03,1E-10,0.922,0.10361111117777800,0.10500000003750000,0.041597222251388900,0.21266666669583300
2015-10-24,0.2766666666666670,1E-10,1E-10,0.3340000000000000,0.10402777784027800,0.13791666669583300,0.03930555559305550,0.24425000002083300
2015-10-25,1E-10,0.095,0.145,0.02,0.1011111111736110,0.14958333335416700,0.03916666670833330,0.28541666667916700
2015-10-26,1E-10,0.33,0.055,1E-10,0.09777777784444440,0.1491666666875,0.03861111115694440,0.2939166666791670
2015-10-27,0.6666666666666670,1E-10,0.0066666666666666,0.076,0.09819444450694440,0.1345833333625,0.049652777827777800,0.28591666668750000
2015-10-28,1E-10,0.105,0.2033333333333330,0.3120000000000000,0.08944444450694440,0.1179166667,0.07194444449027780,0.2505000000291670
2015-10-29,1E-10,0.52,1E-10,0.008,0.08027777784444440,0.11625000003333300,0.08263888893055550,0.18658333336666700
2015-10-30,0.01,0.27,1E-10,0.75,0.06875000007083330,0.11805555558472200,0.08263888893055550,0.1419166667
2015-10-31,1E-10,0.01,0.0033333333333333,0.238,0.06722222229305560,0.1392361111361110,0.07659722226805550,0.13541666670000000
2015-11-01,1E-10,1E-10,1E-10,1E-10,0.12648148154398100,0.148750000025,0.06840277782777780,0.14041666669583300
2015-11-02,0.01,1E-10,0.3216666666666670,1E-10,0.20486111116944400,0.1388888889097220,0.07312500005000000,0.13916666669583300
2015-11-03,1E-10,0.02,0.2566666666666670,1E-10,0.2480092593134260,0.1357638889097220,0.09430555560555550,0.1230000000375
2015-11-04,1E-10,0.06,1E-10,0.08,0.26443287041620400,0.11597222224722200,0.11750000004583300,0.111833333375
2015-11-05,1E-10,0.0133333333333333,1E-10,0.104,0.28266203707870400,0.09152777780277780,0.13229166670416700,0.09516666670833330
2015-11-06,0.24,0.59,1E-10,0.094,0.30349537040787000,0.09416666669166670,0.1387500000333330,0.06700000004166670
2015-11-07,1.182222222222220,0.0633333333333333,0.0033333333333333,0.046,0.3540906084947750,0.1447916666875,0.14083333336250000,0.05733333337500000
2015-11-08,1.3655555555555600,0.03,0.1716666666666670,1E-10,0.41852843917843900,0.21625000001250000,0.1324305555805560,0.05733333337500000
2015-11-09,0.3366666666666670,1E-10,0.5466666666666670,1E-10,0.43737103177103200,0.2531250000083330,0.14076388891388900,0.06075000003750000
2015-11-10,0.0575,0.15,0.2133333333333330,0.052,0.44070436510019800,0.2581250000083330,0.16027777779861100,0.06850000003333330
2015-11-11,0.3900000000000000,0.0533333333333333,0.1416666666666670,0.3060000000000000,0.4497321428696430,0.26861111111944400,0.1630555555680560,0.07900000003333330
2015-11-12,0.12,0.29,0.0166666666666666,0.006,0.46688492064325400,0.25555555556388900,0.1938888888930560,0.08341666670000000
2015-11-13,1.0942857142857100,0.935,0.0366666666666666,1E-10,0.43311177249510600,0.23645833334166700,0.24548611111111100,0.09016666670000000
2015-11-14,0.4622222222222220,0.78,0.0833333333333333,1E-10,0.3354821428654760,0.24111111111944400,0.2606250000041670,0.10075000002916700
2015-11-15,1E-10,0.125,0.695,0.0819999999999999,0.27051455027288400,0.24291666667083300,0.2313888888972220,0.10741666668750000
2015-11-16,0.08,0.075,0.03,0.184,0.2794381613839950,0.24319444444444400,0.20055555556388900,0.11008333335000000
2015-11-17,0.1366666666666670,0.25,0.0366666666666666,0.252,0.31125529101362400,0.24472222222222200,0.18645833334166700,0.09541666668750000
2015-11-18,0.515,0.04,0.7033333333333340,0.052,0.3309543650876980,0.25069444444444400,0.18777777778611100,0.08250000002500000
2015-11-19,0.0966666666666666,0.155,0.5383333333333330,0.25,0.31566005291838600,0.23090277777777800,0.20437500000833300,0.08250000002083330
2015-11-20,0.108,0.05,1E-10,0.05,0.27702910053743400,0.17486111111527800,0.23618055556388900,0.11233333334583300
2015-11-21,0.035,0.0233333333333333,0.0166666666666666,0.11,0.26869246032162700,0.13715277779027800,0.24006944445277800,0.16700000000833300
2015-11-22,0.5733333333333330,0.1333333333333330,0.0033333333333333,0.006,0.2711230158730160,0.13423611112777800,0.22409722223055600,0.19208333334166700
2015-11-23,0.6377777777777780,0.1066666666666670,0.0133333333333333,1E-10,0.2655674603174600,0.12611111113194400,0.22583333334166700,0.1897500000083330
2015-11-24,0.345,0.38,0.1766666666666670,0.002,0.24299801587301600,0.11402777780694400,0.19625000001250000,0.1872500000083330
2015-11-25,0.5022222222222220,0.37,0.2750000000000000,0.004,0.2187619047660710,0.10673611114444400,0.14944444446111100,0.18075000000833300
2015-11-26,0.1271428571428570,1E-10,0.6083333333333330,0.712,0.2299216269924600,0.10111111114444400,0.1320833333458330,0.17450000000833300
2015-11-27,0.135,1E-10,0.2633333333333330,0.6820000000000000,0.24833829365912700,0.11743055558888900,0.1429861111194440,0.17008333334583300
2015-11-28,0.0033333333333333,0.13,0.0783333333333333,0.186,0.2276785714410710,0.13069444447777800,0.16034722223055600,0.16525000002083300
2015-11-29,0.08,1E-10,0.03,0.194,0.17721560848644200,0.14048611114444400,0.16951388889722200,0.16500000002500000
2015-11-30,0.03,1E-10,1E-10,0.05,0.13626653442070100,0.1375000000375,0.16638888889722200,0.16491666669583300
2015-12-01,1E-10,0.02,0.1183333333333330,0.096,0.10096560850310800,0.10625000004583300,0.15208333334166700,0.1646666667041670
2015-12-02,0.4725,0.05,0.0033333333333333,0.054,0.08536706353373010,0.09500000004583330,0.11812500001250000,0.13483333337916700
2015-12-03,0.1125,0.415,0.2750000000000000,1E-10,0.08506944449027780,0.13083333337083300,0.08180555557638890,0.07675000005416670
2015-12-04,1E-10,0.06,0.1616666666666670,1E-10,0.10812500005000000,0.2066666667,0.0678472222472222,0.04058333339583330
2015-12-05,1E-10,0.415,0.075,1E-10,0.15402777782777800,0.25083333336666700,0.12277777780277800,0.025166666733333300
2015-12-06,1E-10,1E-10,0.04,1E-10,0.1708333333833330,0.25208333336250000,0.1884722222430560,0.01750000006666670
2015-12-07,1E-10,1E-10,0.0683333333333333,1E-10,0.17041666671666700,0.25694444446944400,0.19173611112777800,0.027083333400000000
2015-12-08,0.255,0.1,1E-10,1E-10,0.15666666671666700,0.2588888889138890,0.18791666668333300,0.04025000006666670
2015-12-09,1E-10,0.76,1E-10,1E-10,0.14090773814523800,0.2399305555847220,0.1781250000166670,0.047250000062500000
2015-12-10,0.6916666666666670,1.19,0.0066666666666666,1E-10,0.14000992068075400,0.2201388889263890,0.16187500001666700,0.051750000054166700
2015-12-11,0.4933333333333330,1E-10,1.42,0.01,0.1531001984501980,0.2003472222680560,0.15805555557222200,0.06300000004583330
2015-12-12,0.02,0.03,0.1866666666666670,0.05,0.1650793651126980,0.18305555560555600,0.16611111112777800,0.07316666670833330
2015-12-13,1E-10,0.1066666666666670,0.01,0.3260000000000000,0.1650793651126980,0.18347222226805600,0.17020833335000000,0.07533333337083330
2015-12-14,0.1425,0.01,0.02,0.1400000000000000,0.15445436511686500,0.18138888893055600,0.1684722222347220,0.07775000002916670
2015-12-15,0.0642857142857143,1E-10,0.0233333333333333,0.082,0.14789186511686500,0.14847222226388900,0.17298611111527800,0.08425000002083330
2015-12-16,0.0266666666666666,1E-10,0.0233333333333333,0.026,0.12355158733492100,0.06930555559722220,0.18111111111111100,0.09283333334583330
2015-12-17,0.2875,1E-10,0.1216666666666670,0.244,0.07928075400158730,0.021388888926388900,0.12638888888888900,0.11466666667500000
2015-12-18,1E-10,1E-10,0.1866666666666670,1E-10,0.06257936511686510,0.026388888922222200,0.07312500000000000,0.13216666667500000
2015-12-19,1E-10,0.01,0.02,0.052,0.06674603178353180,0.029861111144444400,0.07972222222222220,0.11766666667500000
2015-12-20,1E-10,0.04,0.0066666666666666,0.006,0.06650297622380950,0.03291666670000000,0.08534722222222220,0.10575000000833300
2015-12-21,0.0975,0.03,0.1016666666666670,0.15,0.07149801590634920,0.038333333362500000,0.09027777777777780,0.12241666667500000
2015-12-22,0.01,0.02,0.0999999999999999,0.056,0.08145833336666670,0.04000000002500000,0.08986111111527770,0.15716666667500000
2015-12-23,0.1125,0.02,0.0133333333333333,0.478,0.06920138892638890,0.04541666668750000,0.08451388889722220,0.16941666667500000
2015-12-24,1E-10,0.13,0.315,0.002,0.05722222226388890,0.05125000001250000,0.07263888889722220,0.16508333333750000
2015-12-25,0.12,0.09,0.04,0.026,0.06444444448194440,0.05125000001250000,0.0650000000083333,0.16525000000000000
2015-12-26,0.0166666666666666,0.0999999999999999,0.125,0.154,0.07166666670000000,0.04916666668750000,0.06611111111944440,0.16308333333750000
2015-12-27,0.31,0.04,0.0366666666666666,0.4680000000000000,0.06760416670416670,0.04708333335833330,0.06312500001250000,0.15658333334583300
2015-12-28,0.02,1E-10,1E-10,0.474,0.06312500004583330,0.04583333336250000,0.055972222238888900,0.14800000002083300
2015-12-29,1E-10,0.13,0.0166666666666666,0.09,0.05802083338750000,0.05687500003333330,0.05250000002083330,0.1258333333583330
